12714198.18,4337731.129
12714380.79,4337598.92
12714756.16,4337208.669
12714820.73,4337035.162
12714892.96,4336942.144
12714988.91,4336832.619
12715092.51,4336754.454
12715236.1,4336605.948
12715394.86,4336458.439
12715491.68,4336317.627
12715572.39,4336129.02
12715645.42,4335955.795
12715710,4335806.505
12715799.16,4335673.524
12715895.17,4335524.237
12715974.98,4335406.838
12716038.65,4335368.589
12716094.73,4335321.657
12716197.46,4335259.346
12716300.32,4335221.561
12716512.6,4335240.122
12716670.56,4335234.09
12716819.17,4335275.917
12716881.19,4335324.375
12716982.27,4335467.494
12717035.78,4335563.15
12717089.25,4335737.562
12717111.38,4335833.088
12717133.45,4335967.397
12717170.82,4336102.104
12717231.97,4336269.033
12717285.48,4336395.788
12717346.58,4336531.298
12717368.71,4336626.699
12717399.24,4336729.924
12717461.3,4336809.414
12717546.25,4336921.592
12717639.63,4337001.746
12718157.75,4337174.458
12718203.17,4337170.878
12718463.46,4337150.589
12718866.91,4337082.168
12719185.35,4336916.155
12719466.47,4336694.056
12719684.79,4336462.35
12719910.7,4336238.405
12720151.04,4336071.079
12720359.15,4335942.007
12720646.23,4335790.992
12720933.29,4335647.737
12721134.55,4335447.607
12721247.51,4335323.58
12721404.67,4335027.404
12721712.96,4334663.362
12721943.14,4334574.409
12722609,4334385.5
12722865.49,4334410.754
12723039.61,4334470.342
12723486.29,4334649.84
12723642.6,4334715.131
12723752.18,4334779.428
12723893.15,4334852.408
12724057.05,4334941.497
12724122.48,4334968.874
12724370.46,4335103.304
12724403.77,4335111.523
12724472.35,4335128.493
12724582.81,4335089.914
12724710.19,4335004.536
12724852.01,4334935.2
12725018.53,4334866.13
12725192.58,4334820.922
12725381.13,4334838.886
12725441.48,4335005.728
12725455.92,4335357.454
12725491.57,4335480.552
12725526.43,4335771.304
12725640.19,4335968.788
12726086.06,4336082.548
12726165.08,4336072.538
12726184.69,4336070.085
12726504.75,4336029.58
12726948.97,4335874.587
12727285.32,4335653.571
12727604.67,4335440.116
12727712.55,4335337.036
12727758.36,4335293.219
12727929.1,4335060.416
12728208.53,4334901.526
12728369.92,4334707.641
12728527.02,4334403.198
12728723.21,4334076.294
12728886.31,4333858.828
12729009.47,4333633.146
12729056.15,4333341.26
12729173.38,4333020.552
12729273.61,4332769.969
12729485.08,4332483.342
12730051.56,4332156.695
12730936.55,4331672.475
12731165.88,4331614.691
12731482.67,4331558.962
12731916.69,4331490.311
12731982.91,4331357.846
12732059.37,4331288.733
12732332.85,4331224.722
12732592.7,4331179.862
12732821.18,4331166.808
12732963.06,4331136.857
12733183.88,4331107.701
12733325.65,4331093.521
12733490.46,4331102.864
12733616.99,4331097.297
12733717.28,4331208.222
12733731.66,4331327.365
12733753.74,4331477.72
12733775.81,4331635.63
12733781.75,4331794.273
12733811.53,4331975.649
12733880.28,4332142.58
12733934.63,4332230.718
12734052.72,4332255.371
12734351.71,4332266.238
12734485.03,4332275.781
12734687.15,4332187.047
12734725.32,4332181.215
12734996.3,4332029.392
12735188.26,4331899.373
12735385.3,4331572.413
12735510.18,4331251.294
12735524.55,4330952.051
12735525.47,4330611.8
12735499.92,4330319.266
12735506.7,4330042.907
12735458.32,4329757.61
12735448.97,4329464.901
12735495.69,4329174.054
12735770.89,4328832.867
12735969.64,4328719.184
12736175.13,4328684.603
12736490.26,4328652.407
12736758.62,4328634.718
12737010.02,4328624.914
12737223.21,4328621.932
12737411.75,4328618.289
12737606.28,4328701.76
12737749.5,4328730.05
12737833.9,4328746.677
12738030.89,4328711.897
12738244.08,4328685.199
12738473.41,4328619.216
12738680.61,4328521.302
12738870.06,4328486.257
12739328.68,4328370.989
12739543.57,4328288.778
12739726.12,4328190.469
12739915.52,4328155.095
12740049.76,4328142.509
12740287.53,4328068.91
12740398.82,4328016.246
12740661.25,4327895.815
12740742.77,4327779.294
12740775.92,4327693.113
12740810.77,4327536.186
12740814.13,4327401.519
12740873.52,4327198.032
12740893.15,4327040.648
12740934.74,4326930.561
12740983.17,4326868.496
12741062.98,4326823.39
12741396.77,4326680.849
12741706.82,4326546.127
12741999.76,4326442.005
12742094.92,4326404.45
12742263.09,4326290.462
12742303.82,4326203.896
12742386.2,4326040.566
12742555.28,4325870.351
12742802.42,4325726.168
12743096.27,4325614.24
12743365.49,4325502.38
12743672.92,4325485.226
12744058.55,4325462.377
12744287.84,4325412.11
12744524.8,4325370.783
12745352.91,4325278.596
12745668.04,4325230.249
12745914.26,4325133.492
12746169.15,4324996.537
12746801.01,4324482.043
12746944.49,4324406.219
12747167.03,4324316.356
12747443.93,4324212.324
12747617.99,4324192.258
12747947.55,4324223.382
12748190.46,4324260.069
12748284.61,4324273.842
12748385.8,4324288.676
12748625.34,4324151.93
12748802.82,4323942.478
12748981.15,4323694.291
12749262.34,4323407.905
12749343,4323330.763
12749495.83,4323153.042
12749681.87,4322943.477
12749827.11,4322741.595
12749980.85,4322570.969
12750085.31,4322463.443
12750228.83,4322347.51
12750539.69,4322181.525
12750800.4,4322115.781
12751036.52,4322113.133
12751391.58,4322026.136
12751794.12,4321948.541
12751992.01,4321888.954
12752403.09,4321788.123
12752734.31,4321731.65
12753084.25,4321558.192
12753586.21,4321268.949
12753773.05,4320957.603
12753918.29,4320787.402
12754232.51,4320446.544
12754474.56,4320152.101
12754513.63,4320160.508
12754628.25,4319942.263
12754693.74,4319825.364
12754817.7,4319527.892
12754932.36,4319317.47
12754981.65,4319208.19
12755030.89,4319106.654
12755085.26,4318760.688
12755090.34,4318531.947
12754985.87,4318253.375
12754917.93,4318157.011
12754890.77,4317943.703
12754925.58,4317778.447
12755062.32,4317631.922
12755142.19,4317554.426
12755395.31,4317488.841
12755599.09,4317508.762
12755938.8,4317445.892
12756511.22,4317513.195
12757423.41,4317832.319
12757789.43,4317997.84
12758075.7,4318201.42
12758538.52,4318258.47
12758845.16,4318264.824
12759104.22,4318285.805
12759299.55,4318322.339
12759512.78,4318294.938
12759848.29,4318388.854
12760067.35,4318464.108
12760441.86,4318567.357
12760628.76,4318657.635
12760894.6,4318734.28
12761135.74,4318857.851
12761461.08,4319069.788
12761991,4319293.774
12762271.28,4319433.834
12762614.42,4319567.277
12762902.34,4319691.984
12763308.34,4319849.657
12763449.32,4319868.522
12763683.72,4319944.777
12763798.6,4319970.33
12763840.02,4319979.531
12764076.95,4319921.345
12764203.54,4319907.975
12764438.8,4319912.74
12764643.48,4319909.232
12764791.19,4319959.672
12764939.91,4320002.103
12765166.62,4320062.207
12765401.02,4320122.182
12765606.79,4320246.365
12765711.88,4320309.715
12766191.76,4320296.145
12766629.96,4320391.732
12767091.18,4320528.232
12767530.28,4320592.114
12767875.13,4320630.774
12768301.45,4320544.981
12768594.5,4320464.021
12768704.89,4320426.62
12768862.86,4320374.522
12769083.68,4320347.116
12769327.4,4320344.534
12769562.66,4320404.442
12769735.06,4320391.799
12769923.6,4320427.546
12770079.06,4320517.575
12770178.49,4320637.924
12770254.88,4320749.933
12770409.42,4320902.987
12770711.83,4321098.214
12770968.27,4321269.148
12771076.14,4321358.39
12771200.16,4321447.962
12771471.93,4321618.903
12771604.4,4321708.345
12771774.29,4321830.363
12772032.48,4321906.565
12772498.74,4321765.679
12772649.92,4321681.929
12772746.73,4321588.845
12772867.38,4321417.774
12772964.99,4321277.49
12773038.92,4321081.73
12773088.21,4320988.186
12773172.29,4320729.675
12773220.67,4320643.219
12773333.69,4320496.193
12773390.57,4320418.344
12773494.16,4320332.883
12773534.95,4320278.867
12773790.58,4320062.803
12774051.35,4319989.063
12774240.69,4319937.563
12774319.7,4319923.264
12774438.59,4319870.176
12774496.37,4319752.882
12774498.94,4319603.351
12774455.59,4318987.581
12774543.1,4318531.021
12774609.33,4318382.897
12774732.45,4318116.639
12774820.81,4318015.908
12774872.61,4318016.834
12774886.14,4318017.034
12774897.47,4318017.166
12774906.66,4318017.298
12775033.14,4317980.501
12775410.28,4317995.723
12775613.21,4318055.353
12775988.63,4318180.77
12776184.82,4318200.494
12776410.73,4318283.952
12776495.3,4318274.023
12776662.14,4318254.367
12776702.07,4318249.667
12776882.97,4318261.25
12776976.04,4318233.32
12777080.87,4318201.883
12777551.39,4318235.042
12777794.26,4318271.376
12777910.1,4318284.68
12777959.07,4318290.306
12778187.48,4318279.12
12778721.74,4318281.371
12779151.59,4318214.789
12779352.74,4318183.616
12779683.16,4318134.045
12779911.58,4318130.868
12780266.64,4318058.795
12780692.96,4317964.153
12780975.8,4317938.54
12781251.01,4317935.562
12781543.2,4317862.299
12781731.68,4317881.756
12782051.89,4317975.007
12782207.35,4318064.156
12782469.72,4318368.999
12782602.23,4318426.978
12782703.32,4318407.452
12782751.76,4318398.054
12783191.65,4318398.583
12783397.2,4318339.811
12783625.67,4318304.601
12783893.23,4318301.292
12784190.5,4318378.066
12784504.72,4318407.452
12784590.52,4318432.933
12784682.25,4318553.259
12784647.4,4318757.114
12784689.9,4318979.705
12784678.83,4319160.467
12784707.7,4319318.794
12784741.7,4319619.503
12784777.35,4319809.411
12784836.85,4320000.116
12784942.96,4320199.629
12785268.25,4320442.573
12785432.2,4320523.798
12785604.54,4320559.345
12785765.23,4320572.388
12785855.96,4320579.801
12786578.75,4320569.076
12787033.99,4320648.714
12787254.82,4320589.598
12787562.25,4320564.112
12787766.03,4320583.442
12787804.68,4320585.561
12788001.35,4320596.152
12788198.33,4320575.565
12788567.89,4320566.628
12788717.3,4320554.05
12789026.49,4320417.418
12789271.12,4320366.247
12789516.53,4320307.861
12789919.92,4320165.472
12790458.4,4319938.092
12790703.82,4319824.504
12790838.95,4319739.907
12790888.99,4319583.229
12790916.2,4319402.526
12790910.22,4319291.854
12790834.62,4319132.8
12790758.24,4318997.046
12790689.5,4318869.104
12790570.5,4318528.108
12790518.75,4318306.256
12790521.31,4318180.042
12790523.89,4317603.861
12790656.34,4317251.59
12790731.08,4317000.183
12790887.33,4316592.94
12791110.73,4315981.311
12791178.68,4315722.389
12791260.14,4315542.543
12791509.04,4315254.984
12791937.13,4315050.07
12792118.88,4314974.509
12792342.22,4314796.86
12792433.16,4314545.906
12792521.47,4314421.457
12792605.5,4314147.026
12792672.64,4313895.889
12792741.44,4313542.415
12792835.69,4313102.49
12792806.81,4312951.664
12792711.71,4312571.694
12792644.63,4312365.773
12792490.03,4311770.72
12792363.5,4311366.782
12792176.67,4310842.883
12792067.09,4310383.823
12791995.72,4309995.412
12791835.24,4309275.372
12791747.73,4308895.333
12791667.97,4308554.85
12791559.19,4308017.136
12791486.22,4307747.627
12791479.37,4307645.141
12791521.02,4307519.78
12791599.98,4307489.894
12791701.91,4307499.217
12791827.59,4307524.871
12791976.26,4307542.326
12792070.5,4307553.301
12792312.56,4307620.611
12792757.59,4307778.703
12792966.55,4307939.906
12793160.18,4308069.636
12793284.19,4308166.241
12793477.82,4308319.58
12793594.13,4308432.19
12793786.96,4308609.073
12793854.9,4308759.707
12794086.8,4308992.672
12794241.34,4309129.69
12794458.81,4309275.174
12794628.64,4309420.262
12794784.9,4309477.862
12795103.39,4309680.686
12795281.78,4309786.828
12795437.17,4309907.718
12795607.87,4310037.01
12795740.33,4310094.415
12795888.19,4310152.414
12796030.87,4310083.833
12796158.25,4309998.983
12796238.07,4309906.066
12796317.93,4309828.36
12796406.3,4309720.035
12796484.45,4309752.771
12796529.42,4309895.816
12796658.51,4310142.693
12796789.27,4310310.147
12796959.15,4310470.99
12797099.32,4310528.596
12797303.1,4310556.108
12797484.85,4310471.85
12797643.72,4310379.987
12797804.2,4310186.077
12797963.02,4310078.609
12798105.7,4310018.03
12798239.07,4310020.213
12798412.33,4309976.034
12798687.52,4309965.057
12798892.16,4309937.082
12799065.46,4309932.386
12799277.75,4309928.419
12799496.92,4309939.794
12799685.47,4309974.448
12799817.93,4310016.576
12800004.82,4310082.841
12800192.51,4310172.652
12800394.63,4310270.929
12800558.53,4310328.533
12800730.93,4310347.381
12800928.28,4310332.038
12801061.34,4310321.655
12801336.54,4310302.872
12801643.11,4310292.422
12801767.99,4310349.564
12801923.39,4310446.784
12801959.9,4310589.375
12801973.53,4310739.443
12801807.02,4310807.698
12801781.73,4310810.474
12801681.34,4310821.52
12801587.09,4310803.464
12801485.15,4310817.751
12801389.99,4310847.777
12801302.54,4310901.218
12801262.67,4310948.177
12801149.65,4311142.828
12801116.56,4311252.886
12801074.12,4311418.306
12801080.86,4311512.759
12801116.51,4311686.65
12801153.87,4311821.188
12801160.72,4311861.338
12801176,4311908.499
12801214.23,4311987.808
12801252.4,4312044.099
12801290.67,4312091.79
12801336.54,4312148.28
12801406.15,4312220.116
12801522.52,4312293.34
12801624.41,4312334.154
12801773.87,4312344.738
12801883.52,4312330.846
12802008.28,4312388.329
12802133.16,4312461.358
12802226.55,4312518.246
12802272.47,4312566.335
12802325.12,4312733.1
12802400.71,4312891.663
12802455.02,4312932.214
12802501.8,4312964.828
12802526.23,4312976.271
12802587.49,4313005.048
12802720.86,4312992.017
12802910.26,4312947.826
12803091.17,4312951.134
12803287.4,4312938.499
12803420.73,4312980.572
12803561.75,4313014.177
12803630.49,4313118.367
12803714.58,4313261.258
12803742.59,4313427.239
12803733.29,4313545.524
12803706.93,4313678.828
12803682.29,4313765.494
12803649.2,4313867.508
12803616.06,4313961.848
12803559.18,4314086.623
12803526.04,4314180.966
12803476.8,4314298.532
12803593.13,4314410.409
12803708.64,4314554.64
12803812.46,4314540.747
12803865.75,4314533.6
12804048.37,4314426.288
12804191.89,4314310.638
12804319.29,4314218.28
12804469.66,4314117.651
12804659,4314089.269
12804800.88,4314091.85
12804990.22,4314032.043
12805255.26,4314123.407
12805379.23,4314267.503
12805391.95,4314433.433
12805374.15,4314535.519
12805417.45,4314780.981
12805491.34,4315065.883
12805489.68,4315168.571
12805460.76,4315491.661
12805459.04,4315586.346
12805613.64,4315738.799
12805729.16,4315874.908
12805822.6,4315947.564
12805938.93,4316036.231
12806107.9,4316275.574
12806143.56,4316489.51
12806163.98,4316710.002
12806161.47,4316859.956
12806102.02,4317103.947
12806012.75,4317291.496
12805977.95,4317464.62
12805911.71,4317676.264
12805901.56,4317818.221
12805851.42,4318030.799
12805870.12,4318283.554
12805899.8,4318418.307
12805951.65,4318592.971
12805980.52,4318743.148
12806023.87,4318964.481
12806106.24,4319242.741
12806180.13,4319519.686
12806238.71,4319789.155
12806325.32,4320247.953
12806376.26,4320477.856
12806441.69,4320802.76
12806396.63,4321157.464
12806345.68,4321377.191
12806297.3,4321471.2
12806248.88,4321549.122
12806214.07,4321754.358
12806202.15,4321990.449
12806208.13,4322124.387
12806203.06,4322424.909
12806231.02,4322606.856
12806289.66,4322876.138
12806513.06,4323148.672
12806699.03,4323364.6
12806837.49,4323500.937
12807031.05,4323725.678
12807175.5,4324011.61
12807403.06,4324505.155
12807603.48,4324761.439
12807773.36,4324954.02
12807967.04,4325114.883
12808147.07,4325204.487
12808396.78,4325288.132
12808611.41,4325260.979
12808775.52,4325222.766
12808988.82,4325186.871
12809171.31,4325094.883
12809652.96,4324984.881
12810127.72,4324810.776
12810404.57,4324673.759
12810816.52,4324530.651
12811219.05,4324402.577
12811558.82,4324313.244
12811929.11,4324272.187
12812245.9,4324174.974
12812472.67,4324210.138
12812619.57,4324385.822
12812673.08,4324473.832
12812702.8,4324568.795
12812755.46,4324758.79
12812736.8,4324916.47
12812735.09,4325050.643
12812747.01,4325256.542
12812775.82,4325414.958
12812781.81,4325580.662
12812777.53,4325801.472
12812791.11,4325952.148
12812835.32,4326174.223
12812879.48,4326324.506
12812961.85,4326578.714
12812988.15,4326910.756
12813047.65,4327148.419
12813121.53,4327442.19
12813157.19,4327695.233
12813185.19,4327877.863
12813311.79,4328330.049
12813403.46,4328528.193
12813503.69,4328632.995
12813611.57,4328792.389
12813719.45,4328928.797
12814007.31,4329138.942
12814139.84,4329235.668
12814335.21,4329309.738
12814452.4,4329358.632
12814624.8,4329417.332
12814688.3,4329443.236
12814764.91,4329474.442
12814850.01,4329463.246
12814900.85,4329456.553
12815034.76,4329440.387
12815150.5,4329480.736
12815418.9,4329461.39
12815575.16,4329527.245
12815625.83,4329525.921
12815694.47,4329524.198
12815771.39,4329522.276
12816173.08,4329497.166
12816582.44,4329479.875
12816819.42,4329459.932
12817222.86,4329284.695
12817476.78,4329178.295
12817689.97,4329085.146
12818070.48,4328787.884
12818189.36,4328622.661
12818307.4,4328433.194
12818394.96,4328275.131
12818418.7,4328125.218
12818388.18,4327983.256
12818293.88,4327776.909
12818318.47,4327603.09
12818381.39,4327461.069
12818476.43,4327359.125
12818625.9,4327288.58
12818767.78,4327233.204
12818870.57,4327187.035
12818988.55,4327147.623
12819091.41,4327116.358
12819232.31,4327068.998
12819587.38,4326936.588
12819775.92,4326905.39
12819933.88,4326905.922
12820051.11,4326937.914
12820279.6,4327017.531
12820499.52,4327136.959
12820617.61,4327177.1
12820703.35,4327200.746
12820837.57,4327232.807
12820931.82,4327233.403
12821018.42,4327225.984
12821152.65,4327217.969
12821301.26,4327210.551
12821404.06,4327227.044
12821513.6,4327234.727
12821647.82,4327267.119
12821804.94,4327314.811
12821993.48,4327402.843
12822135.25,4327497.833
12822244.89,4327553.608
12822346.78,4327616.735
12822457.22,4327696.226
12822520.04,4327790.952
12822644.91,4327862.56
12822731.51,4327926.287
12822818.16,4327997.301
12822920.05,4328084.61
12822998.21,4328179.937
12823069.57,4328235.648
12823116.3,4328290.897
12823171.47,4328338.262
12823241.98,4328386.159
12823289.54,4328425.576
12823328.57,4328457.44
12823382.94,4328497.255
12823477.24,4328544.688
12823563.83,4328584.569
12823635.2,4328600.865
12823894.2,4328680.562
12824012.28,4328712.56
12824091.3,4328713.089
12824232.26,4328721.04
12824248.3,4328720.045
12824358.8,4328713.42
12824460.73,4328689.837
12824563.48,4328674.666
12824650.09,4328635.314
12824775.87,4328564.561
12824870.91,4328501.428
12824965.21,4328422.926
12825083.3,4328336.872
12825304.08,4328163.242
12825406.87,4328092.759
12825548.65,4328005.913
12825666.78,4327927.214
12825769.53,4327880.711
12826396.31,4327747.431
12826546.64,4327698.611
12826872.77,4327490.216
12827167.49,4327241.749
12827436.75,4327134.773
12827610.85,4327066.547
12827846.97,4327023.029
12828245.23,4326673.564
12828358.24,4326477.044
12828445.75,4326399.748
12828733.67,4326080.637
12828861,4325987.25
12829085.31,4325698.683
12829205.86,4325526.553
12829278.07,4325432.839
12829472.55,4325072.497
12829617,4324845.543
12829673.01,4324759.585
12829729.9,4324681.772
12829859.85,4324391.12
12829932.88,4324218.747
12829998.3,4324046.044
12830039.94,4323888.972
12830130.83,4323597.945
12830140.12,4323448.163
12830193.69,4323038.161
12830211.49,4322872.629
12830220.85,4322746.959
12830278.64,4322597.388
12830400.03,4322354.528
12830441.67,4322189.404
12830570.77,4321954.168
12830619.15,4321875.779
12830747.4,4321680.935
12830845.06,4321492.584
12830941.88,4321296.821
12831094.82,4321030.622
12831144.06,4320905.106
12831281.59,4320638.321
12831401.39,4320474.943
12831522,4320318.122
12831612.01,4320051.418
12831668.09,4319973.308
12831876.2,4319708.069
12832019.67,4319583.626
12832225.27,4319484.206
12832455.41,4319345.468
12832668.6,4319285.302
12832929.35,4319170.792
12833182.43,4319102.882
12833370.97,4319058.734
12833576.51,4319006.18
12833741.26,4319008.761
12833997.81,4318864.338
12834042.76,4318838.988
12834344.31,4318638.177
12834480.2,4318474.763
12834553.23,4318302.218
12834564.24,4318065.81
12834553.23,4317757.6
12834542.21,4317410.617
12834490.41,4317172.905
12834378.25,4316760.759
12834312.88,4316365.369
12834254.23,4316057.075
12834147.27,4315834.479
12834071.68,4315612.087
12833996.95,4315374.611
12834015.61,4315154.543
12834064.89,4314989.33
12834131.18,4314737.512
12834284.01,4314471.806
12834388.52,4314315.006
12834580.43,4314097.407
12834732.46,4313854.608
12834877.66,4313588.658
12835023.75,4313298.635
12835166.49,4313190.341
12835436.55,4312965.423
12835816.2,4312773.782
12836155.92,4312636.653
12836589.08,4312555.488
12836903.36,4312568.386
12837208.22,4312667.082
12837504.64,4312844.762
12837784.92,4313006.371
12837948.87,4313079.602
12838082.14,4313136.228
12838280.09,4313029.194
12838469.44,4312936.581
12838636.76,4312765.977
12838857.58,4312713.916
12838929.81,4312635.397
12839188,4312686.398
12839305.19,4312743.287
12839469.14,4312824.057
12839640.68,4312897.749
12839897.96,4313027.54
12840187.6,4313134.243
12840436.5,4313303.002
12840639.42,4313440.205
12840755.79,4313567.885
12841012.28,4313775.814
12841160.09,4313881.07
12841408.94,4314033.96
12841580.48,4314178.386
12841774.15,4314386.26
12841913.4,4314529.499
12842051.86,4314768.08
12842128.31,4314918.931
12842235.33,4315141.707
12842311.72,4315316.252
12842409.39,4315656.816
12842459.53,4316028.027
12842485.88,4316415.595
12842522.39,4316620.469
12842566.55,4316850.294
12842547.84,4317086.874
12842614.07,4317434.773
12842682.07,4317633.048
12842758.51,4317815.311
12842819.61,4317942.711
12842904.56,4318069.848
12843075.25,4318205.986
12843208.62,4318263.435
12843553.47,4318346.893
12843859.99,4318326.839
12844103.76,4318299.306
12844309.3,4318246.491
12844457.91,4318264.559
12844591.28,4318297.453
12844729.74,4318551.936
12844890.28,4318932.776
12844935.28,4319052.115
12845018.46,4319321.178
12845086.47,4319566.682
12845139.12,4319733.09
12845160.34,4319915.123
12845189.15,4320128.602
12845232.51,4320397.359
12845261.43,4320579.735
12845366.74,4320975.013
12845506,4321158.655
12845623.17,4321231.148
12845716.61,4321263.719
12845783.8,4321274.046
12845834.64,4321281.858
12845912.21,4321268.618
12846095.41,4321197.914
12846183.72,4320994.145
12846248.3,4320907.952
12846305.23,4320758.936
12846346.87,4320554.05
12846396.05,4320381.538
12846470.84,4320098.02
12846512.38,4319901.222
12846609.24,4319744.74
12846743.41,4319651.672
12846949.81,4319551.656
12847083.14,4319521.472
12847279.38,4319556.421
12847420.35,4319589.451
12847608.89,4319638.831
12847780.49,4319712.438
12848006.4,4319897.184
12848239.09,4320152.564
12848363.06,4320304.22
12848524.45,4320558.75
12848648.41,4320734.376
12848779.22,4320925.296
12848887.96,4321060.876
12849044.26,4321172.823
12849169.09,4321238.165
12849365.28,4321240.747
12849577.61,4321266.896
12849789.99,4321253.921
12850042.2,4321217.575
12850239.19,4321172.956
12850554.32,4321121.185
12850672.4,4321138.663
12850797.18,4321156.207
12850891.48,4321197.186
12850977.27,4321237.635
12851069.86,4321364.944
12851123.37,4321507.414
12851168.38,4321665.577
12851181.95,4321832.017
12851164.15,4322021.17
12851145.45,4322265.61
12851143.79,4322392.003
12851125.88,4322588.648
12851115.73,4322762.717
12851081.78,4322991.083
12851080.02,4323133.046
12851069,4323338.179
12851075.74,4323480.808
12851080.88,4323678.201
12851148.76,4323892.084
12851187.89,4323963.534
12851265.19,4324004.26
12851374.73,4324068.426
12851476.67,4324093.656
12851609.99,4324111.006
12851744.16,4324136.765
12851877.55,4324146.102
12851987.13,4324139.414
12852137.4,4324117.959
12852295.42,4324080.081
12852468.62,4324035.317
12852587.61,4323957.376
12852691.16,4323808.384
12852725.15,4323627.544
12852742.95,4323461.936
12852764.24,4323028.03
12852751.46,4322799.2
12852771.07,4322467.152
12853013.93,4321902.329
12853093.74,4321808.846
12853292.49,4321613.54
12853695.88,4321428.961
12854058.65,4321307.677
12854406.81,4321169.712
12854651.43,4321101.524
12854764.38,4321115.69
12854811.1,4320843.142
12854881.61,4320212.605
12854957.21,4319842.441
12854944.43,4319613.347
12854918.13,4319202.365
12854922.4,4318792.259
12854918.18,4318484.227
12854890.12,4318200.029
12854869.75,4317947.541
12854841.68,4317655.284
12854789.89,4317378.124
12854778.02,4317093.558
12854712.59,4316667.254
12854629.35,4316350.547
12854471.45,4315827.73
12854264.19,4315359.525
12854034.86,4314852.437
12853960.12,4314559.14
12853692.62,4313932.607
12853584.75,4313750.277
12853392.78,4313376.698
12853216.11,4313019.801
12853124.42,4312836.825
12853016.55,4312630.898
12852893.44,4312432.185
12852770.27,4312217.932
12852670.84,4312011.289
12852393.99,4311534.851
12852371.91,4311400.185
12852271.74,4311225.437
12852141.78,4310931.973
12852112.92,4310742.618
12852005.04,4310543.874
12851922.66,4310258.959
12851909.08,4310085.289
12851881.02,4309777.371
12851835.2,4309666.468
12851750.26,4309578.579
12851680.61,4309498.958
12851594.8,4309419.138
12851401.19,4309219.361
12851276.36,4309123.342
12851182.92,4309043.327
12851067.4,4308876.421
12851014.74,4308725.784
12851001.17,4308552.139
12850986.73,4308441.447
12850967.16,4308102.698
12850916.22,4307880.397
12850908.58,4307731.428
12850901.79,4307644.216
12850895.85,4307510.06
12850851.7,4307312.037
12850837.21,4307186.282
12850831.28,4307028.595
12850906.07,4306706.022
12850923.07,4306564.142
12850964.66,4306415.721
12850997.74,4306234.443
12851024.15,4306045.368
12851018.17,4305895.829
12851028.32,4305691.026
12851046.18,4305494.027
12851041.05,4305297.033
12851046.18,4304903.252
12851071.68,4304706.135
12851042.8,4304524.557
12851029.23,4304374.245
12851015.6,4304200.999
12851001.22,4304075.216
12851010.52,4303932.71
12851028.38,4303807.39
12851005.45,4303688.617
12850999.46,4303586.17
12850993.52,4303436.004
12850974.06,4303120.675
12850906.07,4302891.075
12850868.7,4302709.459
12850847.47,4302567.634
12850809.26,4302448.939
12850787.18,4302322.447
12850756.6,4302235.411
12850695.44,4302124.123
12850610.55,4302028.431
12850500.91,4301964.395
12850353.16,4301883.573
12850181.61,4301771.363
12850088.17,4301738.849
12849971,4301689.815
12849790.89,4301640.121
12849634.65,4301622.412
12849532.76,4301589.766
12849486.04,4301581.241
12849414.72,4301580.383
12849148.88,4301552.826
12849030.79,4301544.103
12848921.26,4301542.32
12848748.86,4301532.408
12848599.4,4301506.701
12848404.01,4301457.007
12848240.06,4301383.988
12848106.73,4301358.877
12847998.01,4301325.77
