1,116.3659153463,34.6432756267
2,116.3672508191,34.6426604736
3,116.3681200050,34.6422614165
4,116.3696312358,34.6421072680
5,116.3711419865,34.6419526394
6,116.3726527372,34.6417984909
7,116.3740487169,34.6416587489
8,116.3753683427,34.6410325509
9,116.3766884488,34.6404058727
10,116.3776800890,34.6399376649
11,116.3785958555,34.6389349798
12,116.3795111418,34.6379279727
13,116.3804269084,34.6369209657
14,116.3813426749,34.6359153993
15,116.3822574810,34.6349131944
16,116.3836006373,34.6355283474
17,116.3848064526,34.6362986094
18,116.3856223348,34.6368249230
19,116.3858283462,34.6380677147
20,116.3860343577,34.6393153086
21,116.3862408493,34.6405624222
22,116.3864468608,34.6418095359
23,116.3865381013,34.6423536174
24,116.3879648147,34.6427954135
25,116.3893915280,34.6432420118
26,116.3908105580,34.6436838079
27,116.3922372713,34.6441217623
28,116.3936639847,34.6445678804
29,116.3950911783,34.6450101567
30,116.3965178916,34.6454548341
31,116.3973875577,34.6457242337
32,116.3988752581,34.6460003563
33,116.4003629586,34.6462735976
34,116.4018429756,34.6465530817
35,116.4033306760,34.6468263230
36,116.4048188567,34.6471019653
37,116.4062983935,34.6473771275
38,116.4077860939,34.6476503688
39,116.4092051239,34.6482842502
40,116.4105329133,34.6489037252
41,116.4118602225,34.6495159970
42,116.4123485993,34.6497460191
43,116.4138214132,34.6500571972
44,116.4152937468,34.6503702962
45,116.4167737638,34.6506886776
46,116.4182465776,34.6509979349
47,116.4192074842,34.6512029859
48,116.4207187151,34.6513859471
49,116.4222213021,34.6515732302
50,116.4232211060,34.6516908825
51,116.4239073306,34.6505695847
52,116.4245945157,34.6494434848
53,116.4251510828,34.6485450059
54,116.4256087259,34.6473459136
55,116.4260740525,34.6461449004
56,116.4265321759,34.6449458081
57,116.4269975024,34.6437491169
58,116.4274556258,34.6425500246
59,116.4279127888,34.6413485312
60,116.4280578131,34.6409797275
61,116.4280659768,34.6397153262
62,116.4280808634,34.6384605291
63,116.4280885468,34.6372028508
64,116.4280962302,34.6359432516
65,116.4281039136,34.6346860535
66,116.4281115970,34.6334307763
67,116.4281192804,34.6321663750
68,116.4282186845,34.6308846860
69,116.4283248117,34.6296346911
70,116.4293015653,34.6284898629
71,116.4302706355,34.6275159905
72,116.4312397057,34.6265474005
73,116.4327120393,34.6259836303
74,116.4341084992,34.6254837283
75,116.4355049591,34.6249852671
76,116.4369004586,34.6244892068
77,116.4382973988,34.6239835424
78,116.4396933785,34.6234874821
79,116.4404938939,34.6232051168
80,116.4420051248,34.6230384828
81,116.4435081920,34.6228742499
82,116.4450184625,34.6227100170
83,116.4460336331,34.6225990878
84,116.4473302087,34.6219359134
85,116.4486272645,34.6212770609
86,116.4499166369,34.6206114854
87,116.4506340754,34.6202450828
88,116.4518394105,34.6194863459
89,116.4530529092,34.6187232872
90,116.4542654475,34.6179602284
91,116.4548455450,34.6175914247
92,116.4558371852,34.6166377213
93,116.4568293057,34.6156758543
94,116.4578132625,34.6147269531
95,116.4588053829,34.6137641257
96,116.4595530748,34.6130394840
97,116.4604606777,34.6120295957
98,116.4608496504,34.6115983642
99,116.4619186049,34.6124910805
100,116.4629938023,34.6133861979
101,116.4640622766,34.6142808350
102,116.4651297905,34.6151735513
103,116.4658092921,34.6157378018
104,116.4673277262,34.6157872638
105,116.4688456801,34.6158319236
106,116.4703717976,34.6158857075
107,116.4718902316,34.6159308475
108,116.4723022546,34.6159466946
109,116.4723147401,34.6156868992
110,116.4723205027,34.6155706876
111,116.4723632416,34.6146909371
112,116.4724160651,34.6135465891
113,116.4724698490,34.6122917921
114,116.4725313162,34.6110341137
115,116.4725841397,34.6097793167
116,116.4726451268,34.6085153956
117,116.4735608933,34.6074963832
118,116.4744838630,34.6064927377
119,116.4753996296,34.6054919734
120,116.4755288069,34.6041017563
121,116.4755369705,34.6028421571
122,116.4755446539,34.6020421219
123,116.4761247515,34.6008795258
124,116.4767043688,34.5997150088
125,116.4772916695,34.5985543336
126,116.4776734390,34.5977898342
127,116.4781997526,34.5966089900
128,116.4787265465,34.5954281458
129,116.4792221265,34.5943260565
130,116.4801302096,34.5933176088
131,116.4810454959,34.5923077205
132,116.4819612625,34.5913040750
133,116.4827771447,34.5903998336
134,116.4833269888,34.5892257123
135,116.4838835558,34.5880535120
136,116.4844329197,34.5868817918
137,116.4847076017,34.5862992932
138,116.4844785400,34.5850521796
139,116.4842499585,34.5838074670
140,116.4840208968,34.5825646753
141,116.4837923153,34.5813194825
142,116.4837918351,34.5799854503
143,116.4837999987,34.5787258511
144,116.4846009943,34.5774897824
145,116.4853337996,34.5765168705
146,116.4862870228,34.5755362752
147,116.4872407262,34.5745600018
148,116.4881944296,34.5735765252
149,116.4891486131,34.5726007320
150,116.4901018363,34.5716148544
151,116.4906363136,34.5702808221
152,116.4910401729,34.5690682839
153,116.4913912087,34.5680262213
154,116.4927569350,34.5674682135
155,116.4941226613,34.5669082850
156,116.4948324164,34.5666139143
157,116.4959152971,34.5657303220
158,116.4969991382,34.5648491308
159,116.4980820190,34.5639636177
160,116.4988609247,34.5633268551
161,116.4996921737,34.5622684652
162,116.5005239030,34.5612172786
163,116.5009738627,34.5606491864
164,116.5013095317,34.5594198406
165,116.5028053958,34.5588243763
166,116.5042474760,34.5584315619
167,116.5056962791,34.5580363465
168,116.5071388395,34.5576430519
169,116.5085809197,34.5572411134
170,116.5100229999,34.5568482990
171,116.5104350228,34.5567392907
172,116.5118996730,34.5564069831
173,116.5133643232,34.5560794777
174,116.5148371370,34.5557495713
175,116.5159738016,34.5554993802
176,116.5174081984,34.5550835156
177,116.5188497984,34.5546700521
178,116.5192166813,34.5545629645
179,116.5192238845,34.5533057664
180,116.5192238845,34.5526728454
181,116.5181558903,34.5517782083
182,116.5169351884,34.5508989379
183,116.5157831570,34.5500806547
184,116.5146311256,34.5492580495
185,116.5142877732,34.5490179429
186,116.5140361415,34.5477775523
187,116.5137763461,34.5465371616
188,116.5141124954,34.5451142900
189,116.5143180266,34.5444391102
190,116.5153480839,34.5435118186
191,116.5162331168,34.5427156251
192,116.5177361840,34.5425096137
193,116.5192315679,34.5423036022
194,116.5207346351,34.5420980710
195,116.5222304992,34.5418920595
196,116.5229172040,34.5417955367
197,116.5244274745,34.5419203921
198,116.5259454283,34.5420481288
199,116.5274566592,34.5421686623
200,116.5289669297,34.5422963990
201,116.5304776803,34.5424217347
202,116.5319961144,34.5425518724
203,116.5335063849,34.5426724059
204,116.5350176158,34.5427996624
205,116.5365274060,34.5429206762
206,116.5380381567,34.5430431305
207,116.5395565907,34.5431660651
208,116.5410678216,34.5432846777
209,116.5423413470,34.5440309290
210,116.5432038099,34.5445572427
211,116.5445464859,34.5451570289
212,116.5453474815,34.5455157482
213,116.5458387396,34.5457356858
214,116.5458814785,34.5457548944
215,116.5468049285,34.5447373226
216,116.5475526204,34.5436472387
217,116.5482998321,34.5425475505
218,116.5487425887,34.5419021440
219,116.5498489998,34.5410324779
220,116.5509477276,34.5401661734
221,116.5520464554,34.5392979479
222,116.5531451831,34.5384282819
223,116.5542434307,34.5375624575
224,116.5553498418,34.5366961529
225,116.5564490498,34.5358212045
226,116.5572879822,34.5347042286
227,116.5580736110,34.5336275907
228,116.5588597200,34.5325485517
229,116.5593783502,34.5318431185
230,116.5598667270,34.5306526700
231,116.5603474204,34.5294598205
232,116.5605303816,34.5290098607
233,116.5613774777,34.5279605949
234,116.5622164101,34.5269156511
235,116.5630558227,34.5258659050
236,116.5638952354,34.5248166392
237,116.5647341678,34.5237673734
238,116.5649555461,34.5234998947
239,116.5661685646,34.5227421183
240,116.5673820633,34.5219829013
241,116.5685946016,34.5212280061
242,116.5698081003,34.5204635068
243,116.5710211188,34.5197081314
244,116.5722341373,34.5189484342
245,116.5734471558,34.5181935391
246,116.5746606545,34.5174357627
247,116.5749963235,34.5172249491
248,116.5760489508,34.5163183066
249,116.5771015781,34.5154087828
250,116.5781474824,34.5145021403
251,116.5788183402,34.5139206022
252,116.5803439775,34.5138879477
253,116.5818628918,34.5138528921
254,116.5833808456,34.5138192772
255,116.5847235217,34.5137880633
256,116.5861886521,34.5134480724
257,116.5876533023,34.5131061606
258,116.5887371434,34.5128526081
259,116.5892178368,34.5116645606
260,116.5893090773,34.5114350187
261,116.5897518339,34.5102282430
262,116.5902017936,34.5090262694
263,116.5906445502,34.5078271771
264,116.5910565731,34.5067034783
265,116.5913999255,34.5054789347
