1,121.3087736274,52.5724861339
2,121.3010445962,52.5730407802
3,121.2965959013,52.5738931586
4,121.2930793002,52.5751729267
5,121.2888601472,52.5775835969
6,121.2815887592,52.5807045023
7,121.2712737801,52.5853990664
8,121.2679929636,52.5861059402
9,121.2670541468,52.5859575543
10,121.2612099524,52.5822407043
11,121.2565326760,52.5805273037
12,121.2537176664,52.5806564810
13,121.2476295237,52.5805037732
14,121.2417776459,52.5797786513
15,121.2354599612,52.5784897591
16,121.2230546141,52.5761828150
17,121.2165001844,52.5758773994
18,121.2111059498,52.5772969096
19,121.2064142670,52.5794280957
20,121.2007760840,52.5831175736
21,121.1981968591,52.5842551986
22,121.1958543792,52.5845342024
23,121.1897580728,52.5848007208
24,121.1855394000,52.5855090352
25,121.1834259818,52.5863575719
26,121.1817850934,52.5873482517
27,121.1794354103,52.5893430572
28,121.1730797888,52.5947454555
29,121.1726067789,52.5963114307
30,121.1733006869,52.5977415055
31,121.1758727087,52.5993185256
32,121.1838226379,52.6031885637
33,121.1922374135,52.6070470766
34,121.2004317712,52.6092123578
35,121.2097935272,52.6119423697
36,121.2233816393,52.6153917410
37,121.2280584355,52.6175378137
38,121.2303932320,52.6202505380
39,121.2315529468,52.6232518704
40,121.2327203450,52.6249590282
41,121.2376262029,52.6302447347
42,121.2423102023,52.6322558675
43,121.2479253350,52.6345503261
44,121.2535567950,52.6358372974
45,121.2608200193,52.6367079239
46,121.2643294173,52.6387099326
47,121.2701889785,52.6422827187
48,121.2788481826,52.6479991764
49,121.2823657441,52.6491468859
50,121.2835408258,52.6502873922
51,121.2835331424,52.6528574932
52,121.2830519687,52.6561311064
53,121.2832810304,52.6591271565
54,121.2846846936,52.6611248433
55,121.2910172648,52.6628430460
56,121.2952364178,52.6634159404
57,121.2982881725,52.6645650905
58,121.2987534991,52.6657041562
59,121.2982809694,52.6695530648
60,121.2987386125,52.6725524764
61,121.3008515505,52.6746951876
62,121.3053074486,52.6761243020
63,121.3118762847,52.6772787345
64,121.3178583003,52.6776336120
65,121.3304163552,52.6780086585
66,121.3351166818,52.6798632418
67,121.3386337632,52.6807218630
68,121.3433259261,52.6804457404
69,121.3503682524,52.6800231528
70,121.3578831085,52.6808913782
71,121.3637503531,52.6814575496
72,121.3726693526,52.6851753600
73,121.3764226988,52.6890281104
74,121.3785365972,52.6934431904
75,121.3797111986,52.6962990181
76,121.3865244633,52.6974438464
77,121.3926284530,52.6987308177
78,121.3956802078,52.7004442183
79,121.3980298909,52.7027223497
80,121.4050799006,52.7078596703
81,121.4104808582,52.7112749464
82,121.4128310215,52.7149826724
83,121.4165920511,52.7185468146
84,121.4208265710,52.7209757329
85,121.4264724373,52.7242503065
86,121.4316452937,52.7259637072
87,121.4403433951,52.7292416424
88,121.4438681598,52.7316604761
89,121.4455162515,52.7336591234
90,121.4476373531,52.7390792896
91,121.4530536775,52.7463487567
92,121.4540073809,52.7513487363
93,121.4556549923,52.7546324341
94,121.4584858490,52.7582105025
95,121.4603625222,52.7592141480
96,121.4643679803,52.7610908211
97,121.4655430619,52.7623912384
98,121.4664967653,52.7684068690
99,121.4674427853,52.7704055162
100,121.4693271418,52.7715623498
101,121.4728523868,52.7725871247
102,121.4789707829,52.7731777869
103,121.4888588525,52.7733040830
104,121.4942684540,52.7737684491
105,121.4951309169,52.7738150298
106,121.4991594252,52.7745766479
107,121.5004761698,52.7762948507
108,121.5023907797,52.7779189316
109,121.5045805518,52.7796630659
110,121.5074262952,52.7816401036
111,121.5108977562,52.7844248598
112,121.5140104981,52.7866386426
113,121.5167645207,52.7884437639
114,121.5202590320,52.7907161327
115,121.5227158026,52.7929755357
116,121.5236767092,52.7948656548
117,121.5252186737,52.7964844534
118,121.5266679571,52.7981018114
119,121.5287578449,52.8000692448
120,121.5320088881,52.8011967854
121,121.5348234175,52.8015823966
122,121.5382881556,52.8020294750
123,121.5411564690,52.8034307371
124,121.5428881177,52.8049438888
125,121.5442615274,52.8059849910
126,121.5475807609,52.8077963551
127,121.5520361788,52.8095669011
128,121.5554769062,52.8107592704
129,121.5590324046,52.8113148771
130,121.5628395347,52.8127363081
131,121.5668224229,52.8145006113
132,121.5702482637,52.8161419800
133,121.5733912590,52.8178419346
134,121.5780911054,52.8206396566
135,121.5825162698,52.8233254890
